batch 0: [0.05396120995283127, -0.05669403821229935, 0.10197214782238007, 0.34520986676216125, 0.3660805821418762, -0.6804643869400024, 0.2381347119808197, -0.2795788049697876, 0.4693933129310608, 0.5699599981307983, -0.4396339952945709, -0.28524136543273926, -0.08094890415668488, 0.02714097872376442, 0.5517836213111877, 0.4816267490386963]
batch 1: [0.08729419112205505, -0.04917464405298233, 0.07234896719455719, 0.49678876996040344, 0.1836264729499817, -0.8042107820510864, 0.3633115887641907, -0.23617471754550934, 0.37228232622146606, 0.5602723360061646, -0.25318634510040283, -0.17697684466838837, -0.035023681819438934, 0.006917661055922508, 0.6138755083084106, 0.6337825059890747]
batch 2: [0.33512216806411743, 0.06575903296470642, 0.1312621682882309, 0.19472771883010864, 0.04331523925065994, -0.6458317041397095, 0.38162851333618164, -0.49483880400657654, 0.4756511449813843, 0.4682619571685791, -0.5096850395202637, -0.07782311737537384, -0.059357158839702606, 0.11260233074426651, 0.7171313762664795, 0.59494948387146]
batch 3: [0.06645271927118301, 0.026778288185596466, 0.2110142856836319, 0.5690337419509888, 0.07640427350997925, -0.8517354130744934, 0.37464892864227295, -0.1751570701599121, 0.4794023036956787, 0.6669018268585205, -0.4452284574508667, -0.10250783711671829, 0.08057153224945068, 0.10540665686130524, 0.9184696674346924, 0.6101613640785217]
batch 4: [0.0672106146812439, 0.039645954966545105, 0.1570596992969513, 0.4721199870109558, 0.1073402613401413, -0.727558970451355, 0.28988027572631836, -0.2616153061389923, 0.4645708203315735, 0.5009235143661499, -0.3758368492126465, -0.19949126243591309, 0.11075447499752045, -0.08631052821874619, 0.6232892274856567, 0.6235619783401489]
batch 5: [-0.2624756097793579, -0.1720278114080429, 0.12746655941009521, 0.7518194317817688, 0.2269480973482132, -0.8654847741127014, 0.3300584554672241, -0.0341736301779747, 0.30099156498908997, 0.17896999418735504, -0.28804177045822144, -0.4065225422382355, -0.48624780774116516, -0.35519975423812866, 0.3230990171432495, 0.7163689136505127]
batch 6: [0.024153273552656174, -0.07360295951366425, 0.07405976951122284, 0.5290661454200745, -0.03157097101211548, -0.906341552734375, 0.3077777624130249, -0.15155185759067535, 0.5354793071746826, 0.8247177600860596, -0.2659994661808014, -0.018089719116687775, 0.2453181892633438, 0.14917857944965363, 0.8627811074256897, 0.5830873250961304]
batch 7: [0.09845635294914246, 0.0014807730913162231, 0.12530723214149475, 0.4726136028766632, 0.062175948172807693, -0.7677164077758789, 0.2608689069747925, -0.2705850899219513, 0.4813942015171051, 0.5302718877792358, -0.4065147340297699, -0.12294156849384308, 0.11227884143590927, 0.016507836058735847, 0.6681969165802002, 0.6243506669998169]
batch 8: [0.19310516119003296, -0.023254506289958954, 0.021561123430728912, 0.4472983479499817, 0.15159375965595245, -0.7753416299819946, 0.24242179095745087, -0.19419604539871216, 0.2934822738170624, 0.5206252336502075, -0.19432204961776733, -0.1277817338705063, 0.005472080782055855, -0.0072552235797047615, 0.5967607498168945, 0.6100375652313232]
batch 9: [0.03711787611246109, 0.02045511081814766, 0.2131989300251007, 0.4729836583137512, 0.19194313883781433, -0.9689480066299438, 0.19197772443294525, -0.021638402715325356, 0.24766099452972412, 0.6312544941902161, -0.27174505591392517, -0.22504669427871704, 0.15646249055862427, -0.014456279575824738, 0.7942204475402832, 0.6642521619796753]
batch 10: [-0.19868990778923035, 0.23257017135620117, 0.3918320834636688, 0.7715681791305542, 0.012973583303391933, -0.8830965757369995, 0.17712470889091492, 0.06265927851200104, 0.497031033039093, 0.44140297174453735, -0.5860251188278198, -0.42763006687164307, 0.11545870453119278, -0.11961755901575089, 0.7947467565536499, 0.86279296875]
batch 11: [-0.025835532695055008, -0.017264124006032944, 0.19783520698547363, 0.5502439737319946, 0.07398418337106705, -0.6959322690963745, 0.032981663942337036, -0.24383103847503662, 0.6551382541656494, 0.6381477117538452, -0.5190714597702026, -0.1721448004245758, 0.04972529411315918, -0.16618987917900085, 0.6093884706497192, 0.5116737484931946]
batch 12: [0.10518231987953186, 0.10985846817493439, 0.06651271134614944, 0.5944304466247559, 0.051146745681762695, -0.7996371388435364, 0.26619330048561096, -0.15561911463737488, 0.553846001625061, 0.6259276866912842, -0.3939988315105438, -0.11221376806497574, 0.14677488803863525, 0.13937774300575256, 0.7754484415054321, 0.6666417121887207]
batch 13: [0.16808247566223145, -0.055864766240119934, 0.18101271986961365, 0.358239084482193, -0.009105004370212555, -0.688090443611145, 0.36984407901763916, -0.2929348945617676, 0.2516450583934784, 0.5150583982467651, -0.2782689929008484, -0.04032029211521149, 0.04986059293150902, -0.08120685815811157, 0.5831298232078552, 0.5331354141235352]
batch 14: [0.1130681037902832, -0.02332756109535694, 0.04505787789821625, 0.49675291776657104, 0.002702523022890091, -0.6770521998405457, 0.35477346181869507, -0.3173125386238098, 0.5163649916648865, 0.5159661769866943, -0.3397771716117859, -0.11145904660224915, -0.03657154738903046, -0.015121140517294407, 0.605449914932251, 0.5915216207504272]
batch 15: [0.08567443490028381, 0.05776974558830261, 0.18918326497077942, 0.6033443808555603, 0.1220526248216629, -0.7943464517593384, 0.311031311750412, -0.20091009140014648, 0.45599082112312317, 0.6001546382904053, -0.348356693983078, -0.17163074016571045, 0.05718419700860977, -0.05852985754609108, 0.7520611882209778, 0.6687096953392029]
batch 16: [0.004496186971664429, 0.033661164343357086, 0.17598098516464233, 0.4330172538757324, -0.12636639177799225, -0.7051407694816589, 0.08391240984201431, -0.1949785351753235, 0.5301861763000488, 0.6219813823699951, -0.43206557631492615, -0.04110240563750267, 0.35502755641937256, 0.13387122750282288, 0.8026148080825806, 0.5480445623397827]
batch 17: [0.16838520765304565, 0.13596037030220032, 0.22624769806861877, 0.65196692943573, -0.07908762246370316, -0.8602560758590698, 0.31596043705940247, -0.19734306633472443, 0.47038939595222473, 0.4703896641731262, -0.44569510221481323, -0.05673228204250336, 0.0640624389052391, -0.029780033975839615, 0.8599087595939636, 0.857648491859436]
batch 18: [0.027532320469617844, -0.10883276164531708, 0.06287837028503418, 0.3988727927207947, 0.034660182893276215, -0.7300199866294861, 0.3776658773422241, -0.2478906512260437, 0.4386558532714844, 0.5832990407943726, -0.3236883282661438, -0.1805611401796341, -0.04164104536175728, -0.010537725873291492, 0.6369739770889282, 0.5006881952285767]
batch 19: [0.16945478320121765, 0.2136247456073761, 0.2217807024717331, 0.39738234877586365, 0.00882759690284729, -0.7365512251853943, 0.38404902815818787, -0.2622791528701782, 0.4282361567020416, 0.5753429532051086, -0.3340194821357727, -0.014196328818798065, 0.3350159227848053, 0.11743783950805664, 0.8254969716072083, 0.6687198877334595]
batch 20: [0.17070156335830688, 0.057071153074502945, 0.1305631697177887, 0.5714703798294067, -0.01388327032327652, -0.9825351238250732, 0.3021894693374634, -0.10753357410430908, 0.368384450674057, 0.6459976434707642, -0.28268587589263916, -0.03217506408691406, 0.08274135738611221, 0.10623626410961151, 0.8049547076225281, 0.7963883876800537]
batch 21: [0.04526035487651825, 0.015622539445757866, 0.1586592048406601, 0.5828054547309875, 0.09086553752422333, -0.7605022192001343, 0.3432950973510742, -0.1896323561668396, 0.46044954657554626, 0.5881549119949341, -0.31397730112075806, -0.19744469225406647, -0.06143243610858917, -0.031455036252737045, 0.7428107261657715, 0.6616955399513245]
batch 22: [0.12410414963960648, 0.036860160529613495, 0.09903857111930847, 0.45015573501586914, 0.18380320072174072, -0.7542892694473267, 0.473580002784729, -0.2152976095676422, 0.30447015166282654, 0.5178467035293579, -0.22751827538013458, -0.20739459991455078, -0.1643131822347641, -0.007469633594155312, 0.7666095495223999, 0.6120904684066772]
batch 23: [0.11473169922828674, 0.08592366427183151, 0.15616241097450256, 0.46741968393325806, -0.012935370206832886, -0.8517528772354126, 0.4053995609283447, -0.06698409467935562, 0.25468093156814575, 0.6235926151275635, -0.13413850963115692, -0.07562536001205444, 0.19821122288703918, 0.08408784866333008, 0.6879175901412964, 0.6598580479621887]
batch 24: [0.1910324990749359, 0.0006968304514884949, 0.0634145587682724, 0.5893201231956482, 0.17637698352336884, -0.8853945732116699, 0.0882415920495987, -0.10594414174556732, 0.335552453994751, 0.5330104827880859, -0.23227085173130035, -0.07243408262729645, 0.07075748592615128, 0.1060391366481781, 0.8263550996780396, 0.7217831611633301]
batch 25: [0.0915205180644989, 0.049346860498189926, 0.08926056325435638, 0.5088858604431152, -0.05041593685746193, -0.6305258274078369, 0.332190603017807, -0.2617676854133606, 0.4937029182910919, 0.5684510469436646, -0.28787165880203247, -0.11038655787706375, 0.01490495353937149, 0.013545047491788864, 0.6812205910682678, 0.5952837467193604]
batch 26: [0.16370931267738342, 0.07944180071353912, 0.14432021975517273, 0.5772287249565125, 0.0023294221609830856, -0.8075318336486816, 0.183191180229187, -0.1927773654460907, 0.46071600914001465, 0.4672417640686035, -0.35040467977523804, -0.08975069224834442, -0.10320500284433365, -0.04682217165827751, 0.7420098781585693, 0.7928385138511658]
batch 27: [-0.07137197256088257, 0.12586559355258942, 0.25057390332221985, 0.7113171815872192, 0.12979111075401306, -1.069061040878296, 0.2671678066253662, 0.020564738661050797, 0.46389710903167725, 0.7771057486534119, -0.30118682980537415, -0.16517624258995056, 0.22772306203842163, 0.03507528454065323, 0.9939154386520386, 0.7995655536651611]
batch 28: [0.1349460929632187, 0.05403834953904152, 0.047716543078422546, 0.6103917360305786, 0.06626170128583908, -0.7323043942451477, 0.3698357939720154, -0.304955393075943, 0.575745701789856, 0.5282125473022461, -0.3310999274253845, -0.043393123894929886, 0.007465139031410217, -0.07941477000713348, 0.5546119213104248, 0.67661452293396]
batch 29: [-0.002108439803123474, -0.07793346792459488, 0.16002944111824036, 0.4278161823749542, 0.14224925637245178, -0.6940933465957642, 0.39851412177085876, -0.25487661361694336, 0.40505868196487427, 0.49789169430732727, -0.3919690251350403, -0.1629817634820938, 0.06898391246795654, -0.05478530377149582, 0.5828911662101746, 0.5034916400909424]
batch 30: [0.14393490552902222, -0.001865269267000258, 0.1259937882423401, 0.6312508583068848, -0.051721565425395966, -0.9467054605484009, 0.18687409162521362, -0.07448462396860123, 0.38928139209747314, 0.7500637173652649, -0.09430909156799316, 0.1185576394200325, 0.17593833804130554, 0.0985075980424881, 0.7703045606613159, 0.8336143493652344]
batch 31: [0.043454550206661224, -0.04750167578458786, 0.12747594714164734, 0.5781058669090271, 0.024159468710422516, -0.7946048974990845, 0.26160725951194763, -0.1442544162273407, 0.4158175587654114, 0.6275397539138794, -0.23554813861846924, -0.21334746479988098, -0.03232850134372711, -0.01823265478014946, 0.6144720315933228, 0.685261070728302]
